Date,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip.Rate.,Precip. Accum.,UV,Solar
"April 9, 2016",11:28 AM,67.8 F,61.7 F,81 %,NE,0.0 mph,0.7 mph,30.18 in,0.02 in,0.02 in,1,48 w/m\xc2\xb2 
"April 9, 2016",11:34 AM,67.6 F,62.2 F,83 %,East,2.2 mph,2.2 mph,30.17 in,0.02 in,0.02 in,2,64 w/m\xc2\xb2 
"April 9, 2016",11:40 AM,67.5 F,62.4 F,84 %,East,3.1 mph,3.1 mph,30.17 in,0.02 in,0.02 in,2,78 w/m\xc2\xb2 
"April 9, 2016",11:46 AM,67.5 F,62.4 F,84 %,North,3.8 mph,3.8 mph,30.17 in,0.04 in,0.04 in,2,86 w/m\xc2\xb2 
"April 9, 2016",11:52 AM,67.6 F,63.0 F,85 %,South,5.4 mph,5.4 mph,30.16 in,0.05 in,0.05 in,3,124 w/m\xc2\xb2 
"April 9, 2016",11:58 AM,67.8 F,63.1 F,85 %,East,3.1 mph,4.5 mph,30.16 in,0.05 in,0.05 in,5,193 w/m\xc2\xb2 
"April 9, 2016",12:04 PM,68.5 F,63.9 F,85 %,SW,0.7 mph,2.2 mph,30.16 in,0.06 in,0.06 in,6,234 w/m\xc2\xb2 
"April 9, 2016",12:10 PM,69.4 F,64.4 F,84 %,NE,1.6 mph,3.1 mph,30.15 in,0.06 in,0.06 in,5,204 w/m\xc2\xb2 
"April 9, 2016",12:15 PM,70.9 F,65.5 F,83 %,NE,6.9 mph,6.9 mph,30.15 in,0.06 in,0.06 in,6,267 w/m\xc2\xb2 
"April 9, 2016",12:21 PM,72.0 F,65.1 F,79 %,NE,2.2 mph,3.8 mph,30.15 in,0.05 in,0.06 in,8,338 w/m\xc2\xb2 
"April 9, 2016",12:27 PM,73.9 F,65.5 F,75 %,East,3.8 mph,3.8 mph,30.16 in,0.05 in,0.06 in,8,339 w/m\xc2\xb2 
"April 9, 2016",12:33 PM,74.8 F,64.8 F,71 %,NE,4.5 mph,4.5 mph,30.16 in,0.04 in,0.06 in,9,396 w/m\xc2\xb2 
"April 9, 2016",12:39 PM,75.7 F,64.0 F,67 %,NW,1.6 mph,3.1 mph,30.16 in,0.04 in,0.06 in,5,186 w/m\xc2\xb2 
"April 9, 2016",12:45 PM,74.5 F,61.9 F,65 %,East,3.1 mph,6.0 mph,30.16 in,0.02 in,0.06 in,5,181 w/m\xc2\xb2 
"April 9, 2016",12:51 PM,73.8 F,62.6 F,68 %,North,4.5 mph,4.5 mph,30.15 in,0.01 in,0.06 in,5,188 w/m\xc2\xb2 
"April 9, 2016",12:57 PM,73.4 F,61.7 F,67 %,East,3.1 mph,6.0 mph,30.16 in,0.01 in,0.06 in,4,168 w/m\xc2\xb2 
"April 9, 2016",1:02 PM,73.2 F,61.2 F,66 %,East,3.8 mph,4.5 mph,30.15 in,0.00 in,0.06 in,5,179 w/m\xc2\xb2 
"April 9, 2016",1:08 PM,73.2 F,60.8 F,65 %,East,3.1 mph,3.8 mph,30.15 in,0.00 in,0.06 in,4,171 w/m\xc2\xb2 
"April 9, 2016",1:14 PM,73.4 F,61.0 F,65 %,NE,3.1 mph,3.8 mph,30.15 in,0.00 in,0.06 in,4,174 w/m\xc2\xb2 
"April 9, 2016",1:20 PM,74.1 F,61.2 F,64 %,NE,1.6 mph,4.5 mph,30.15 in,0.00 in,0.06 in,7,280 w/m\xc2\xb2 
"April 9, 2016",1:26 PM,75.6 F,60.6 F,60 %,North,1.6 mph,6.9 mph,30.15 in,0.00 in,0.06 in,6,259 w/m\xc2\xb2 
"April 9, 2016",1:32 PM,77.0 F,61.2 F,58 %,SE,4.5 mph,6.0 mph,30.14 in,0.00 in,0.06 in,5,218 w/m\xc2\xb2 
"April 9, 2016",1:38 PM,76.1 F,59.2 F,56 %,SE,6.0 mph,7.6 mph,30.14 in,0.00 in,0.06 in,5,185 w/m\xc2\xb2 
"April 9, 2016",1:44 PM,74.8 F,59.0 F,58 %,East,6.9 mph,7.6 mph,30.15 in,0.00 in,0.06 in,5,175 w/m\xc2\xb2 
"April 9, 2016",1:49 PM,74.7 F,60.3 F,61 %,SW,6.0 mph,6.0 mph,30.15 in,0.00 in,0.06 in,4,157 w/m\xc2\xb2 
"April 9, 2016",1:55 PM,74.8 F,61.0 F,62 %,North,4.5 mph,4.5 mph,30.15 in,0.00 in,0.06 in,4,160 w/m\xc2\xb2 
"April 9, 2016",2:01 PM,74.8 F,60.1 F,60 %,SW,2.2 mph,5.4 mph,30.15 in,0.00 in,0.06 in,3,126 w/m\xc2\xb2 
"April 9, 2016",2:07 PM,74.3 F,59.9 F,61 %,SW,4.5 mph,6.0 mph,30.14 in,0.00 in,0.06 in,2,95 w/m\xc2\xb2 
"April 9, 2016",2:13 PM,73.8 F,59.9 F,62 %,East,3.8 mph,7.6 mph,30.14 in,0.00 in,0.06 in,2,103 w/m\xc2\xb2 
"April 9, 2016",2:25 PM,73.9 F,61.0 F,64 %,South,3.1 mph,6.0 mph,30.14 in,0.00 in,0.06 in,3,133 w/m\xc2\xb2 
"April 9, 2016",2:31 PM,74.1 F,61.2 F,64 %,East,6.0 mph,6.0 mph,30.14 in,0.00 in,0.06 in,4,165 w/m\xc2\xb2 
"April 9, 2016",2:36 PM,74.8 F,61.3 F,63 %,NE,3.8 mph,4.5 mph,30.14 in,0.00 in,0.06 in,4,181 w/m\xc2\xb2 
"April 9, 2016",2:48 PM,76.1 F,61.2 F,60 %,SW,2.2 mph,2.2 mph,30.15 in,0.00 in,0.06 in,4,148 w/m\xc2\xb2 
"April 9, 2016",2:54 PM,76.3 F,60.4 F,58 %,NE,2.2 mph,2.2 mph,30.15 in,0.00 in,0.06 in,4,146 w/m\xc2\xb2 
"April 9, 2016",3:00 PM,76.5 F,60.1 F,57 %,SW,3.8 mph,5.4 mph,30.15 in,0.00 in,0.06 in,3,128 w/m\xc2\xb2 
"April 9, 2016",3:06 PM,76.1 F,59.7 F,57 %,NE,0.7 mph,2.2 mph,30.15 in,0.00 in,0.06 in,3,105 w/m\xc2\xb2 
"April 9, 2016",3:12 PM,76.3 F,60.4 F,58 %,SE,5.4 mph,5.4 mph,30.15 in,0.00 in,0.06 in,3,154 w/m\xc2\xb2 
"April 9, 2016",3:17 PM,77.0 F,60.1 F,56 %,SW,6.9 mph,6.9 mph,30.14 in,0.00 in,0.06 in,3,139 w/m\xc2\xb2 
"April 9, 2016",3:23 PM,78.3 F,60.3 F,54 %,NW,4.5 mph,4.5 mph,30.14 in,0.00 in,0.06 in,4,296 w/m\xc2\xb2 
"April 9, 2016",3:29 PM,81.3 F,61.0 F,50 %,East,1.6 mph,1.6 mph,30.14 in,0.00 in,0.06 in,4,293 w/m\xc2\xb2 
"April 9, 2016",3:35 PM,84.2 F,59.9 F,44 %,SE,6.0 mph,6.9 mph,30.14 in,0.00 in,0.06 in,3,220 w/m\xc2\xb2 
"April 9, 2016",3:47 PM,79.2 F,59.0 F,50 %,North,2.2 mph,2.2 mph,30.14 in,0.00 in,0.06 in,2,88 w/m\xc2\xb2 
"April 9, 2016",3:53 PM,77.5 F,59.0 F,53 %,East,2.2 mph,3.1 mph,30.14 in,0.00 in,0.06 in,2,83 w/m\xc2\xb2 
"April 9, 2016",3:59 PM,76.8 F,59.9 F,56 %,South,3.1 mph,3.1 mph,30.13 in,0.00 in,0.06 in,2,76 w/m\xc2\xb2 
"April 9, 2016",4:04 PM,76.5 F,60.1 F,57 %,NE,0.7 mph,2.2 mph,30.13 in,0.00 in,0.06 in,2,74 w/m\xc2\xb2 
"April 9, 2016",4:10 PM,76.5 F,59.5 F,56 %,NW,2.2 mph,3.8 mph,30.13 in,0.00 in,0.06 in,2,84 w/m\xc2\xb2 
"April 9, 2016",4:16 PM,76.3 F,59.9 F,57 %,East,1.6 mph,3.8 mph,30.13 in,0.00 in,0.06 in,2,81 w/m\xc2\xb2 
"April 9, 2016",4:22 PM,76.1 F,59.7 F,57 %,SW,3.1 mph,3.1 mph,30.14 in,0.00 in,0.06 in,2,87 w/m\xc2\xb2 
"April 9, 2016",4:28 PM,76.1 F,58.3 F,54 %,NE,5.4 mph,6.0 mph,30.13 in,0.00 in,0.06 in,2,74 w/m\xc2\xb2 
"April 9, 2016",4:34 PM,76.1 F,58.3 F,54 %,NE,4.5 mph,7.6 mph,30.14 in,0.00 in,0.06 in,1,61 w/m\xc2\xb2 
"April 9, 2016",4:40 PM,75.9 F,58.1 F,54 %,NE,6.9 mph,8.3 mph,30.14 in,0.00 in,0.06 in,1,41 w/m\xc2\xb2 
"April 9, 2016",4:46 PM,75.7 F,57.9 F,54 %,East,6.0 mph,6.0 mph,30.14 in,0.00 in,0.06 in,1,32 w/m\xc2\xb2 
"April 9, 2016",4:51 PM,75.7 F,58.5 F,55 %,NE,4.5 mph,4.5 mph,30.14 in,0.00 in,0.06 in,1,44 w/m\xc2\xb2 
"April 9, 2016",4:57 PM,75.7 F,57.9 F,54 %,NE,1.6 mph,6.9 mph,30.15 in,0.00 in,0.06 in,1,47 w/m\xc2\xb2 
"April 9, 2016",5:03 PM,75.9 F,58.6 F,55 %,SE,4.5 mph,4.5 mph,30.14 in,0.00 in,0.06 in,1,55 w/m\xc2\xb2 
"April 9, 2016",5:09 PM,76.1 F,58.3 F,54 %,SE,3.1 mph,5.4 mph,30.14 in,0.00 in,0.06 in,1,48 w/m\xc2\xb2 
"April 9, 2016",5:15 PM,75.7 F,57.9 F,54 %,SE,8.3 mph,8.3 mph,30.14 in,0.00 in,0.06 in,1,45 w/m\xc2\xb2 
"April 9, 2016",5:21 PM,75.7 F,57.9 F,54 %,East,3.8 mph,7.6 mph,30.14 in,0.00 in,0.06 in,1,51 w/m\xc2\xb2 
"April 9, 2016",5:27 PM,76.1 F,58.3 F,54 %,NE,4.5 mph,6.0 mph,30.14 in,0.00 in,0.06 in,1,36 w/m\xc2\xb2 
"April 9, 2016",5:33 PM,75.7 F,57.9 F,54 %,East,3.8 mph,6.0 mph,30.14 in,0.00 in,0.06 in,1,21 w/m\xc2\xb2 
"April 9, 2016",5:38 PM,75.0 F,58.3 F,56 %,NE,4.5 mph,5.4 mph,30.14 in,0.00 in,0.06 in,1,12 w/m\xc2\xb2 
"April 9, 2016",5:44 PM,74.5 F,58.8 F,58 %,NE,2.2 mph,5.4 mph,30.14 in,0.00 in,0.06 in,0,7 w/m\xc2\xb2 
"April 9, 2016",5:50 PM,74.1 F,58.5 F,58 %,East,2.2 mph,3.1 mph,30.14 in,0.00 in,0.06 in,0,7 w/m\xc2\xb2 
"April 9, 2016",5:56 PM,73.8 F,58.5 F,59 %,NE,2.2 mph,4.5 mph,30.14 in,0.00 in,0.06 in,0,3 w/m\xc2\xb2 
"April 9, 2016",6:02 PM,73.6 F,58.3 F,59 %,East,3.1 mph,3.1 mph,30.14 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:08 PM,73.2 F,58.1 F,59 %,NE,1.6 mph,3.8 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:14 PM,73.0 F,57.9 F,59 %,East,1.6 mph,1.6 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:20 PM,72.9 F,58.1 F,60 %,SW,4.5 mph,7.6 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:25 PM,72.7 F,57.9 F,60 %,NE,3.8 mph,3.8 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:31 PM,72.7 F,57.6 F,59 %,East,3.1 mph,5.4 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:37 PM,72.9 F,57.7 F,59 %,NW,1.6 mph,5.4 mph,30.16 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:43 PM,72.9 F,57.7 F,59 %,SW,5.4 mph,5.4 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:49 PM,72.9 F,58.1 F,60 %,East,3.8 mph,4.5 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",6:55 PM,72.7 F,58.8 F,62 %,NE,2.2 mph,3.1 mph,30.15 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:01 PM,72.0 F,59.5 F,65 %,SE,2.2 mph,5.4 mph,30.16 in,0.01 in,0.07 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:07 PM,71.2 F,60.6 F,69 %,West,0.7 mph,0.7 mph,30.16 in,0.01 in,0.07 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:12 PM,70.5 F,60.3 F,70 %,East,0.7 mph,0.7 mph,30.16 in,0.01 in,0.07 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:24 PM,68.9 F,60.6 F,75 %,ENE,2.2 mph,2.2 mph,30.16 in,0.01 in,0.07 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:36 PM,68.9 F,61.7 F,78 %,North,0.7 mph,0.7 mph,30.16 in,0.01 in,0.07 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:42 PM,68.7 F,62.2 F,80 %,NE,0.7 mph,0.7 mph,30.16 in,0.02 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:48 PM,68.5 F,62.1 F,80 %,NE,3.1 mph,3.1 mph,30.16 in,0.02 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:54 PM,68.4 F,62.2 F,81 %,SE,0.7 mph,2.2 mph,30.16 in,0.02 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",7:59 PM,68.5 F,62.4 F,81 %,West,5.4 mph,6.0 mph,30.16 in,0.02 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:05 PM,68.9 F,62.4 F,80 %,North,2.2 mph,3.8 mph,30.16 in,0.01 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:16 PM,68.9 F,62.1 F,79 %,South,7.6 mph,9.2 mph,30.16 in,0.01 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:22 PM,69.4 F,62.2 F,78 %,North,1.6 mph,3.8 mph,30.17 in,0.01 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:34 PM,68.9 F,62.1 F,79 %,South,0.0 mph,1.6 mph,30.19 in,0.01 in,0.08 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:39 PM,68.9 F,62.8 F,81 %,South,2.2 mph,3.8 mph,30.19 in,0.06 in,0.13 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:45 PM,68.0 F,63.0 F,84 %,East,6.9 mph,6.9 mph,30.19 in,0.13 in,0.21 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:51 PM,66.9 F,63.5 F,89 %,South,6.9 mph,6.9 mph,30.19 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",8:57 PM,66.4 F,63.7 F,91 %,NE,7.6 mph,7.6 mph,30.18 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:03 PM,66.6 F,64.2 F,92 %,North,3.1 mph,5.4 mph,30.18 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:09 PM,66.7 F,64.4 F,92 %,NE,4.5 mph,4.5 mph,30.18 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:15 PM,66.9 F,64.6 F,92 %,NE,3.1 mph,3.1 mph,30.19 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:20 PM,66.9 F,64.2 F,91 %,SE,2.2 mph,2.2 mph,30.19 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:26 PM,67.1 F,64.4 F,91 %,SE,3.1 mph,5.4 mph,30.19 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:32 PM,67.6 F,64.0 F,88 %,East,1.6 mph,6.0 mph,30.19 in,0.15 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:38 PM,68.0 F,63.3 F,85 %,South,2.2 mph,4.5 mph,30.18 in,0.12 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:44 PM,68.2 F,62.8 F,83 %,NW,2.2 mph,4.5 mph,30.18 in,0.04 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:50 PM,68.2 F,62.4 F,82 %,NE,4.5 mph,4.5 mph,30.18 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",9:56 PM,68.0 F,61.9 F,81 %,East,3.1 mph,4.5 mph,30.18 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:02 PM,68.0 F,60.8 F,78 %,NE,2.2 mph,3.1 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:07 PM,68.4 F,59.4 F,73 %,NE,2.2 mph,5.4 mph,30.18 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:13 PM,68.9 F,59.2 F,71 %,WSW,2.2 mph,4.5 mph,30.18 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:19 PM,68.7 F,58.5 F,70 %,East,1.6 mph,3.1 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:25 PM,68.7 F,58.5 F,70 %,North,1.6 mph,1.6 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:31 PM,68.5 F,58.3 F,70 %,East,2.2 mph,8.3 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:37 PM,68.7 F,58.1 F,69 %,SW,2.2 mph,2.2 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:43 PM,68.9 F,57.9 F,68 %,SE,0.7 mph,2.2 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:49 PM,68.9 F,57.9 F,68 %,North,2.2 mph,2.2 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",10:54 PM,68.7 F,57.7 F,68 %,South,0.7 mph,2.2 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:00 PM,68.7 F,57.7 F,68 %,East,1.6 mph,1.6 mph,30.21 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:06 PM,68.7 F,57.4 F,67 %,East,2.2 mph,3.1 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:12 PM,68.7 F,57.4 F,67 %,North,0.7 mph,2.2 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:18 PM,68.7 F,57.4 F,67 %,West,2.2 mph,2.2 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:24 PM,68.4 F,58.3 F,70 %,North,3.1 mph,3.1 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:30 PM,68.0 F,58.3 F,71 %,SE,3.1 mph,3.1 mph,30.20 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:36 PM,67.6 F,58.3 F,72 %,SW,0.7 mph,2.2 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:41 PM,67.6 F,58.3 F,72 %,South,0.7 mph,1.6 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:47 PM,67.6 F,58.3 F,72 %,South,2.2 mph,7.6 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:53 PM,67.8 F,58.1 F,71 %,SW,0.7 mph,3.1 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 9, 2016",11:59 PM,67.8 F,58.1 F,71 %,East,5.4 mph,6.9 mph,30.19 in,0.00 in,0.24 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:05 AM,68.0 F,58.3 F,71 %,NE,3.1 mph,3.8 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:11 AM,68.2 F,58.5 F,71 %,East,3.1 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:17 AM,68.4 F,58.6 F,71 %,SE,2.2 mph,4.5 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:23 AM,68.4 F,58.6 F,71 %,SE,5.4 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:28 AM,68.5 F,58.3 F,70 %,North,1.6 mph,6.0 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:34 AM,68.5 F,58.3 F,70 %,East,6.0 mph,6.0 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:40 AM,68.5 F,58.3 F,70 %,SW,1.6 mph,6.9 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:46 AM,68.5 F,58.3 F,70 %,North,5.4 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",12:52 AM,68.2 F,58.5 F,71 %,NW,7.6 mph,7.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:04 AM,68.4 F,58.3 F,70 %,NE,7.6 mph,7.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:10 AM,68.2 F,58.5 F,71 %,East,1.6 mph,2.2 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:15 AM,68.0 F,58.3 F,71 %,East,2.2 mph,8.3 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:21 AM,68.0 F,58.3 F,71 %,NE,4.5 mph,9.2 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:27 AM,68.0 F,58.3 F,71 %,NE,6.0 mph,6.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:33 AM,68.0 F,58.3 F,71 %,East,2.2 mph,3.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:39 AM,67.8 F,58.5 F,72 %,East,5.4 mph,5.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:51 AM,67.6 F,58.3 F,72 %,East,7.6 mph,7.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",1:57 AM,67.6 F,58.3 F,72 %,East,6.0 mph,7.6 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:02 AM,67.6 F,58.3 F,72 %,East,10.7 mph,10.7 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:08 AM,67.6 F,58.3 F,72 %,East,3.8 mph,10.7 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:14 AM,67.5 F,58.1 F,72 %,NE,0.7 mph,6.0 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:20 AM,67.3 F,57.9 F,72 %,SE,3.8 mph,3.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:26 AM,67.1 F,58.1 F,73 %,North,4.5 mph,10.7 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:32 AM,67.1 F,58.1 F,73 %,East,4.5 mph,9.8 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:38 AM,67.3 F,57.9 F,72 %,East,3.1 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:44 AM,67.1 F,57.7 F,72 %,East,5.4 mph,6.9 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:49 AM,67.1 F,57.7 F,72 %,East,4.5 mph,6.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",2:55 AM,66.9 F,57.6 F,72 %,East,1.6 mph,4.5 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:01 AM,66.7 F,57.4 F,72 %,NE,2.2 mph,3.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:07 AM,66.7 F,57.4 F,72 %,North,3.8 mph,5.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:13 AM,66.7 F,57.7 F,73 %,NE,6.0 mph,6.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:19 AM,66.6 F,57.6 F,73 %,East,5.4 mph,6.0 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:25 AM,66.6 F,57.6 F,73 %,East,9.2 mph,9.2 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:31 AM,66.6 F,57.2 F,72 %,NE,8.3 mph,8.3 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:36 AM,66.7 F,57.4 F,72 %,NE,4.5 mph,6.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:42 AM,66.7 F,57.4 F,72 %,NE,10.7 mph,10.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:48 AM,66.7 F,57.4 F,72 %,NE,3.8 mph,5.4 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",3:54 AM,66.7 F,57.4 F,72 %,East,3.8 mph,3.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:00 AM,66.6 F,57.2 F,72 %,NE,3.1 mph,4.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:06 AM,66.6 F,57.2 F,72 %,East,3.1 mph,5.4 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:12 AM,66.4 F,57.0 F,72 %,NE,3.8 mph,6.0 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:18 AM,66.4 F,57.0 F,72 %,North,3.1 mph,3.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:23 AM,66.4 F,57.0 F,72 %,NE,1.6 mph,4.5 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 10, 2016",4:29 AM,66.4 F,57.0 F,72 %,NW,4.5 mph,5.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
